source,org-name,prefix_root,prefix,created,netname,org,mnt-by,last-modified,exact_origin,country_root,country
APNIC,Apna Communications Pvt. Ltd.,27.96.92.0/22,27.96.94.0/24,,ACPL-PK,,MAINT-ACPL-PK,2021-01-20T03:19:10Z,AS132165,PK,PK
APNIC,Apna Communications Pvt. Ltd.,27.96.92.0/22,27.96.95.0/24,,ACPL-PK,,MAINT-ACPL-PK,2021-01-20T03:19:12Z,AS132165,PK,PK
APNIC,Serverfreak Technologies Sdn Bhd,103.27.72.0/22,103.27.74.0/24,,STSB-MY,,MAINT-STSB-MY,2021-06-29T13:20:51Z,AS55720,MY,MY
APNIC,Dhaka Fiber Net Ltd,103.196.232.0/22,103.196.233.0/24,,EXABYTELTD2-AS-AP,,MAINT-DFN-BD,2023-09-17T07:52:49Z,AS150774,BD,BD
APNIC,Gaditek Associates,43.228.156.0/22,43.228.157.0/24,,Cyber-Security-SG,,MAINT-GZSYSTEMS-HK,2021-02-16T13:09:51Z,AS9009,PK,SG
APNIC,Oliver Alexander Ransom,163.47.20.0/23,163.47.21.0/24,,RANSOMITTRUST-AU,,MAINT-RANSOMITTRUST-AU,2021-06-22T15:37:55Z,AS136557,AU,NZ
APNIC,Oliver Alexander Ransom,163.47.20.0/23,163.47.20.0/24,,RANSOMITTRUST-AU,,MAINT-RANSOMITTRUST-AU,2021-06-22T15:37:55Z,AS136557,AU,AU
APNIC,TeamCloud Solution Sdn Bhd,103.253.12.0/22,103.253.12.0/24,,TSSB-MY,,MAINT-TSSB-MY,2021-06-15T13:10:46Z,AS55720,MY,MY
APNIC,TeamCloud Solution Sdn Bhd,103.253.12.0/22,103.253.13.0/24,,TSSB-MY,,MAINT-TSSB-MY,2021-06-15T13:10:46Z,AS55720,MY,MY
APNIC,TeamCloud Solution Sdn Bhd,103.253.12.0/22,103.253.14.0/24,,TSSB-MY,,MAINT-TSSB-MY,2021-06-15T13:10:46Z,AS55720,MY,MY
APNIC,TeamCloud Solution Sdn Bhd,103.253.12.0/22,103.253.15.0/24,,TSSB-MY,,MAINT-TSSB-MY,2021-06-15T13:10:46Z,AS55720,MY,MY
APNIC,New Sky Internet Limited,103.15.192.0/22,103.15.193.0/24,,UDOMAIN-HK,,MAINT-NEWSKY-AP,2022-01-05T13:14:16Z,AS60068,HK,HK
APNIC,New Sky Internet Limited,103.15.192.0/22,103.15.194.0/24,,UDOMAIN-HK,,MAINT-NEWSKY-AP,2022-01-05T13:14:16Z,AS23881,HK,HK
APNIC,New Sky Internet Limited,103.15.192.0/22,103.15.195.0/24,,UDOMAIN-HK,,MAINT-NEWSKY-AP,2022-01-05T13:14:16Z,AS23881,HK,HK
APNIC,New Sky Internet Limited,45.121.200.0/22,45.121.200.0/24,,UDOMAIN-HK,,MAINT-NEWSKY-AP,2022-01-05T13:14:16Z,AS23881,HK,HK
APNIC,New Sky Internet Limited,45.121.200.0/22,45.121.201.0/24,,UDOMAIN-HK,,MAINT-NEWSKY-AP,2022-01-05T13:14:16Z,AS23881,HK,HK
APNIC,New Sky Internet Limited,45.121.200.0/22,45.121.202.0/24,,UDOMAIN-HK,,MAINT-NEWSKY-AP,2022-01-05T13:14:15Z,AS60068,HK,HK
APNIC,New Sky Internet Limited,45.121.200.0/22,45.121.203.0/24,,UDOMAIN-HK,,MAINT-NEWSKY-AP,2022-01-05T13:14:16Z,AS23881,HK,HK
APNIC,Web Host Ltd,45.121.196.0/22,45.121.196.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:18Z,AS23881,HK,HK
APNIC,Web Host Ltd,45.121.196.0/22,45.121.197.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:18Z,AS23881,HK,HK
APNIC,Web Host Ltd,45.121.196.0/22,45.121.198.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:18Z,AS23881,HK,HK
APNIC,Web Host Ltd,45.121.196.0/22,45.121.199.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:17Z,AS23881,HK,HK
APNIC,Web Host Ltd,103.15.196.0/22,103.15.196.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:17Z,AS23881,HK,HK
APNIC,Web Host Ltd,103.15.196.0/22,103.15.197.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:17Z,AS23881,HK,HK
APNIC,Web Host Ltd,103.15.196.0/22,103.15.198.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:18Z,AS23881,HK,HK
APNIC,Web Host Ltd,103.15.196.0/22,103.15.199.0/24,,UDOMAIN-HK,,MAINT-HK-WEBHOST,2022-01-05T13:14:18Z,AS23881,HK,HK
APNIC,dediserve Ltd.,103.200.4.0/22,103.200.5.0/24,,CLDREU-HK-2,,MAINT-DEDISERVELTD-AP,2022-03-02T14:09:03Z,AS38001,SG,HK
APNIC,dediserve Ltd.,103.200.4.0/22,103.200.6.0/24,,CLDREU-HK-2,,MAINT-DEDISERVELTD-AP,2022-03-02T14:09:03Z,AS38001,SG,HK
APNIC,dediserve Ltd.,103.200.4.0/22,103.200.4.0/24,,PT-Dewaweb-SG-1,,MAINT-SG-DEWAWEB,2021-02-24T13:04:25Z,AS38001,SG,SG
APNIC,dediserve Ltd.,103.200.4.0/22,103.200.7.0/24,,PT-Dewaweb-ID-2,,MAINT-SG-DEWAWEB,2021-02-24T13:04:25Z,AS134451,SG,ID
APNIC,SAM ONLINE,202.83.124.0/22,202.83.125.0/24,,MaxHubLtd-AS-AP,,MAINT-SAMONLINE-BD,2022-09-20T08:37:09Z,AS141731,BD,BD
APNIC,RMP Protection Limited,45.123.188.0/22,45.123.190.0/24,,HostBaltic-LT,,MAINT-RPL-HK,2021-01-20T13:27:48Z,AS133398,HK,LT
APNIC,RMP Protection Limited,45.123.188.0/22,45.123.188.0/24,,MILLENIAL-HOST-HK-DDP,,MAINT-RPL-HK,2021-05-16T20:02:15Z,AS133398,HK,HK
APNIC,RMP Protection Limited,45.123.188.0/22,45.123.189.0/24,,TELEASIA-HK-Economy,,MAINT-RPL-HK,2022-06-08T23:20:00Z,AS133398,HK,HK
APNIC,RMP Protection Limited,45.123.188.0/22,45.123.191.0/24,,MILLENIAL-HOST-HK-PREMIUM,,MAINT-MH-HK,2021-05-17T18:54:32Z,AS133398,HK,HK
APNIC,Evergreen Online Ltd.,103.197.204.0/22,103.197.204.0/24,,COSMOPOLITAN2-BD,,MAINT-COSMOPOLITAN2-BD,2024-03-20T06:49:05Z,AS136759,BD,BD
APNIC,Evergreen Online Ltd.,103.197.204.0/22,103.197.206.0/24,,COSMOPOLITAN2-BD,,MAINT-COSMOPOLITAN2-BD,2021-03-10T06:33:18Z,AS136759,BD,BD
APNIC,Evergreen Online Ltd.,103.197.204.0/22,103.197.207.0/24,,COSMOPOLITAN2-BD,,MAINT-COSMOPOLITAN2-BD,2021-03-10T06:33:18Z,AS136759,BD,BD
APNIC,Zelan Ltd,202.44.60.0/22,202.44.62.0/24,,Zelan-Broadband,,MAINT-ZELAN-LTD-NZ,2021-06-23T13:06:51Z,AS45475,NZ,NZ
APNIC,X-Press Technology,27.54.148.0/22,27.54.148.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:42Z,AS133854,BD,BD
APNIC,X-Press Technology,27.54.148.0/22,27.54.149.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:41Z,AS133854,BD,BD
APNIC,X-Press Technology,27.54.148.0/22,27.54.150.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:42Z,AS133854,BD,BD
APNIC,X-Press Technology,27.54.148.0/22,27.54.151.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:40Z,AS133854,BD,BD
APNIC,X-Press Technology,103.204.84.0/22,103.204.84.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:42Z,AS133854,BD,BD
APNIC,X-Press Technology,103.204.84.0/22,103.204.85.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:42Z,AS133854,BD,BD
APNIC,X-Press Technology,103.204.84.0/22,103.204.86.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:42Z,AS133854,BD,BD
APNIC,X-Press Technology,103.204.84.0/22,103.204.87.0/24,,XTL-BD,,MAINT-BD-XTECHBD,2021-01-27T10:37:42Z,AS133854,BD,BD
APNIC,STAR TIARA INC,103.60.224.0/22,103.60.226.0/24,,STARTIARAINC-JP,,MAINT-STARTIARAINC-JP,2021-01-06T10:00:48Z,AS131899,JP,JP
APNIC,MSL TechBD Limited,103.204.208.0/22,103.204.208.0/24,,LEVEL3-USER,,MAINT-LEVEL3,2023-01-15T10:50:53Z,AS58682,BD,BD
APNIC,MSL TechBD Limited,103.204.208.0/22,103.204.209.0/24,,LEVEL3-USER,,MAINT-LEVEL3,2023-01-15T10:51:16Z,AS58682,BD,BD
APNIC,MSL TechBD Limited,103.204.208.0/22,103.204.210.0/24,,LEVEL3-USER,,MAINT-LEVEL3,2023-01-15T10:52:00Z,AS58682,BD,BD
APNIC,MSL TechBD Limited,103.204.208.0/22,103.204.211.0/24,,LEVEL3-USER,,MAINT-LEVEL3,2023-01-15T10:52:26Z,AS58682,BD,BD
APNIC,RIMU HOSTING LIMITED,43.239.96.0/22,43.239.96.0/23,,RIMUHOSTING-AU-A,,MAINT-RIMUHOSTING-NZ,2021-06-08T20:37:42Z,AS63956,NZ,AU
APNIC,RIMU HOSTING LIMITED,43.239.96.0/22,43.239.99.0/24,,RIMUHOSTING-AU-B,,MAINT-RIMUHOSTING-NZ,2020-05-29T11:24:54Z,AS45671,NZ,AU
APNIC,Clouds Network Limited,124.108.20.0/22,124.108.20.0/24,,SHHJ-ANYCAST,,MAINT-CNET-HK,2021-05-28T13:17:49Z,AS140096,HK,JP
APNIC,Clouds Network Limited,124.108.20.0/22,124.108.21.0/24,,GGY-NET,,MAINT-CNET-HK,2021-12-24T08:37:52Z,AS140096,HK,HK
APNIC,Softsys Hosting Pvt. Ltd.,103.198.76.0/22,103.198.77.0/24,,SOFTSYS-LW-103-198-77,,MAINT-SOFTSYSHOSTING-IN,2021-02-03T13:08:18Z,AS59253,SG,SG
APNIC,Cloud Rely Limited,103.41.184.0/22,103.41.185.0/24,,HOTNET,,MAINT-HOTNETLIMITED-HK,2023-08-16T13:21:19Z,AS63888,HK,CN
APNIC,Tuhin Enterprise,103.251.244.0/22,103.251.244.0/24,,tuhinbd,,MAINT-TUHINENTERPRISE-BD,2023-12-24T09:57:30Z,AS58629,BD,BD
APNIC,dA Tomato (Pvt.) Ltd.,106.0.60.0/23,106.0.60.0/24,,TOMATOWEB-BD,,MAINT-BD-TOMATOWEBLTD,2021-03-08T09:17:42Z,AS56264,BD,BD
APNIC,dA Tomato (Pvt.) Ltd.,106.0.60.0/23,106.0.61.0/24,,TOMATOWEB-BD,,MAINT-BD-TOMATOWEBLTD,2021-03-08T09:17:43Z,AS56264,BD,BD
APNIC,Alpha Broadway System,103.203.176.0/22,103.203.177.0/24,,ABS-BD,,MAINT-ABS-BD,2022-08-14T10:25:37Z,AS150744,BD,BD
APNIC,Alpha Broadway System,103.203.176.0/22,103.203.178.0/24,,ABS-BD,,MAINT-ABS-BD,2022-01-02T12:57:29Z,AS150744,BD,BD
APNIC,Alpha Broadway System,223.29.212.0/22,223.29.214.0/24,,ABS-BD,,MAINT-ABS-BD,2022-05-24T07:56:19Z,AS150744,BD,BD
APNIC,dediserve Ltd.,203.114.72.0/22,203.114.73.0/24,,CLDREU-AU-2,,MAINT-DEDISERVELTD-AP,2022-03-02T14:09:03Z,AS63956,SG,AU
APNIC,dediserve Ltd.,203.114.72.0/22,203.114.72.0/24,,PT-Dewaweb-ID-1,,MAINT-SG-DEWAWEB,2021-02-24T13:04:25Z,AS134451,SG,ID
APNIC,dediserve Ltd.,203.114.72.0/22,203.114.74.0/24,,CLDREU-JKT-2-1,,MAINT-DEDISERVELTD-AP,2022-03-02T14:09:03Z,AS134451,SG,ID
APNIC,dediserve Ltd.,203.114.72.0/22,203.114.75.0/24,,CLDREU-SG-2,,MAINT-DEDISERVELTD-AP,2022-03-02T14:09:03Z,AS38001,SG,SG
APNIC,Equinix Australia Pty Ltd,180.189.16.0/20,180.189.28.0/24,,MIMECAST-SY,,MAINT-AP-EQUINIXPAC,2021-03-31T13:03:59Z,AS136792,AU,AU
APNIC,HostUS Networks Ltd,210.16.120.0/22,210.16.123.0/24,,ShamWow,,MAINT-HN-AP,2021-01-25T00:28:26Z,AS7489,HK,SG
APNIC,ChosenGaming LLC,202.165.124.0/22,202.165.127.0/24,,COSMIC-GlOBAL,,MAINT-CGN,2020-11-19T15:36:19Z,AS30456,AU,US
APNIC,ChosenGaming LLC,202.165.124.0/22,202.165.126.0/24,,COSMIC-GlOBAL,,MAINT-CGN,2020-11-19T15:39:31Z,AS30456,AU,US
APNIC,Oliver Alexander Ransom,163.47.16.0/23,163.47.17.0/24,,RANSOMITTRUST-AP,,MAINT-RANSOMITTRUST-AU,2021-06-22T15:37:55Z,AS136557,AU,AU
APNIC,P.D.R Solutions FZC,137.59.148.0/22,137.59.148.0/24,,PDRSOLUTIONSFZC-AP,,MAINT-IN-AP,2021-01-06T13:12:24Z,AS46606,IN,HK
APNIC,P.D.R Solutions FZC,137.59.148.0/22,137.59.149.0/24,,PDRSOLUTIONSFZC-AP,,MAINT-IN-AP,2021-01-06T13:12:24Z,AS46606,IN,HK
APNIC,P.D.R Solutions FZC,137.59.148.0/22,137.59.150.0/24,,PDRSOLUTIONSFZC-AP,,MAINT-IN-AP,2021-01-06T13:12:23Z,AS46606,IN,HK
APNIC,Hong Kong Business Telecom Limited,36.255.192.0/22,36.255.192.0/24,,TELECOM-HK,,MAINT-TELECOM-HK,2021-01-18T03:19:38Z,AS136173,HK,HK
APNIC,Hong Kong Business Telecom Limited,36.255.192.0/22,36.255.193.0/24,,TELECOM-HK,,MAINT-TELECOM-HK,2021-01-18T03:19:39Z,AS21859;AS136173;AS136173;AS136173,HK,HK
APNIC,Hong Kong Business Telecom Limited,36.255.192.0/22,36.255.194.0/24,,TELECOM-HK,,MAINT-TELECOM-HK,2021-01-18T03:19:39Z,AS134176,HK,HK
APNIC,Hong Kong Business Telecom Limited,36.255.192.0/22,36.255.195.0/24,,TELECOM-HK,,MAINT-TELECOM-HK,2021-01-18T03:19:39Z,AS21859,HK,HK
APNIC,Hong Kong Business Telecom Limited,103.209.232.0/22,103.209.232.0/24,,TELECOM-HK,,MAINT-TELECOM-HK,2021-01-18T03:19:39Z,AS141750,HK,HK
APNIC,Hong Kong Business Telecom Limited,103.209.232.0/22,103.209.233.0/24,,TELECOM-HK,,MAINT-TELECOM-HK,2021-01-18T03:19:40Z,AS41717,HK,HK
APNIC,Hong Kong Business Telecom Limited,103.209.232.0/22,103.209.234.0/24,,TELECOM-HK,,MAINT-TELECOM-HK,2021-01-18T03:19:39Z,AS41717,HK,HK
APNIC,Starry Network Limited,202.168.152.0/22,202.168.153.0/24,,KR,,MAINT-SNL-HK,2021-02-02T15:07:09Z,AS4766,HK,KR
APNIC,"Cloudflare Sydney, LLC",103.31.4.0/22,103.31.7.0/24,,CLOUDFLARE_103_31_7_0,,MAINT-CLOUDFLARE-AP,2021-01-13T23:48:12Z,AS209242,US,US
APNIC,"Cloudflare Hong Kong, LLC",103.21.244.0/22,103.21.244.0/24,,CLOUDFLARE_103_21_244_0,,MAINT-CLOUDFLARE-AP,2021-01-13T23:48:11Z,AS13335,US,US
APNIC,"Cloudflare Hong Kong, LLC",103.21.244.0/22,103.21.246.0/24,,CLOUDFLARE_103_21_246_0,,MAINT-CLOUDFLARE-AP,2021-01-13T23:48:11Z,AS132892,US,US
APNIC,"Cloudflare Hong Kong, LLC",103.21.244.0/22,103.21.247.0/24,,CLOUDFLARE_103_21_247_0,,MAINT-CLOUDFLARE-AP,2021-01-13T23:48:11Z,AS132892,US,US
APNIC,Fusion Broadband Pty Ltd,43.245.168.0/22,43.245.168.0/24,,FusionBB-HK,,MAINT-FUSIONBB-AU,2021-01-15T00:53:20Z,AS36351,AU,HK
APNIC,MSL TechBD Limited,202.181.16.0/23,202.181.16.0/24,,LEVEL3-USER,,MAINT-LEVEL3,2023-06-25T10:21:30Z,AS58682,BD,BD
APNIC,Cloud Rely Limited,43.247.0.0/22,43.247.0.0/24,,CLOUD-RELY-NET,,MAINT-CRL-HK,2021-01-14T03:03:01Z,AS63888,HK,HK
APNIC,Cloud Rely Limited,43.247.0.0/22,43.247.1.0/24,,CLOUD-RELY-NET,,MAINT-CRL-HK,2021-01-14T03:03:01Z,AS63888,HK,HK
APNIC,Cloud Rely Limited,103.224.248.0/22,103.224.248.0/24,,CLOUD-RELY-NET,,MAINT-CRL-HK,2021-01-14T03:03:03Z,AS63888,HK,HK
APNIC,Cloud Rely Limited,103.224.248.0/22,103.224.249.0/24,,CLOUD-RELY-NET,,MAINT-CRL-HK,2021-01-14T03:03:02Z,AS63888,HK,HK
APNIC,Dongguan Cloud Fog Network Limited,203.76.244.0/22,203.76.244.0/24,,JP,,MAINT-DCFNL-CN,2021-02-02T15:07:11Z,AS134835,CN,JP
APNIC,Dongguan Cloud Fog Network Limited,203.76.244.0/22,203.76.247.0/24,,honrin,,MAINT-DCFNL-CN,2021-06-30T13:05:23Z,AS17676,CN,JP
APNIC,Dongguan Cloud Fog Network Limited,203.76.244.0/22,203.76.246.0/24,,SG,,MAINT-DCFNL-CN,2021-02-02T15:07:13Z,AS134835,CN,SG
APNIC,Dongguan Cloud Fog Network Limited,203.76.244.0/22,203.76.245.0/24,,JP,,MAINT-DCFNL-CN,2021-02-02T15:07:13Z,AS134835,CN,JP
APNIC,"GXS International, Inc",103.204.96.0/22,103.204.98.0/24,,OPENTEXT-AP_INDIA-BAN_COLO,,MAINT-IN-OPENTEXT,2021-06-08T14:16:46Z,AS17439,HK,IN
APNIC,Aldford Network Solutions Limited,103.42.112.0/23,103.42.112.0/24,,ANSL1-AP,,MAINT-ANSL-PH,2021-01-27T13:14:17Z,AS9919,PH,PH
APNIC,KEY STONE CORPORATE TRUSTEE LIMITED,160.202.164.0/22,160.202.164.0/24,,KEYSTONE,,MAINT-KEYSTONE-NZ,2022-05-31T05:27:24Z,AS137409,NZ,US
APNIC,KEY STONE CORPORATE TRUSTEE LIMITED,160.202.164.0/22,160.202.165.0/24,,KEYSTONE,,MAINT-KEYSTONE-NZ,2021-05-26T03:19:59Z,AS137409,NZ,US
APNIC,KEY STONE CORPORATE TRUSTEE LIMITED,160.202.164.0/22,160.202.166.0/24,,KEYSTONE,,MAINT-KEYSTONE-NZ,2022-05-31T05:29:38Z,AS137409,NZ,US
APNIC,KEY STONE CORPORATE TRUSTEE LIMITED,160.202.164.0/22,160.202.167.0/24,,KEYSTONE,,MAINT-KEYSTONE-NZ,2022-05-31T05:30:00Z,AS137409,NZ,US
APNIC,MOET HENNESSY SNC,103.211.116.0/22,103.211.118.0/23,,Singapore-Pool-I,,MAINT-ORG-MHS3-RIPE-AP,2021-02-24T13:06:05Z,AS203554,SG,SG
APNIC,"Guan Chen Henan Science and Technology Co., Ltd.",103.225.84.0/22,103.225.84.0/24,,GCHSATCL-CN,,MAINT-GCHSATCL-CN,2021-07-07T13:06:44Z,AS21859,CN,HK
APNIC,"Guan Chen Henan Science and Technology Co., Ltd.",103.225.84.0/22,103.225.85.0/24,,GCHSATCL-CN,,MAINT-GCHSATCL-CN,2021-07-07T13:06:44Z,AS21859,CN,HK
APNIC,"Guan Chen Henan Science and Technology Co., Ltd.",103.225.84.0/22,103.225.86.0/24,,GCHSATCL-CN,,MAINT-GCHSATCL-CN,2021-07-07T13:06:44Z,AS21859,CN,HK
APNIC,"Guan Chen Henan Science and Technology Co., Ltd.",103.225.84.0/22,103.225.87.0/24,,GCHSATCL-CN,,MAINT-GCHSATCL-CN,2021-07-07T13:06:44Z,AS21859,CN,HK
APNIC,"DRAGON SPIRIT INVESTMENTS INTERNATIONAL CO., LIMITED",43.225.56.0/22,43.225.56.0/24,,EDGE,,MAINT-VPSQUAN-HK,2023-09-13T03:17:42Z,AS60021;AS60021;AS60021,HK,HK
APNIC,"DRAGON SPIRIT INVESTMENTS INTERNATIONAL CO., LIMITED",43.225.56.0/22,43.225.57.0/24,,EDGE,,MAINT-VPSQUAN-HK,2023-09-13T03:18:05Z,AS60021;AS60021,HK,HK
APNIC,"DRAGON SPIRIT INVESTMENTS INTERNATIONAL CO., LIMITED",43.225.56.0/22,43.225.58.0/24,,VPSQUAN1-HK,,MAINT-VPSQUAN-HK,2021-01-26T08:54:08Z,AS137547,HK,HK
APNIC,"DRAGON SPIRIT INVESTMENTS INTERNATIONAL CO., LIMITED",43.225.56.0/22,43.225.59.0/24,,VPSQUAN1-HK,,MAINT-VPSQUAN-HK,2021-01-26T08:54:08Z,AS133929,HK,HK
APNIC,Paralekha Online,103.214.80.0/22,103.214.80.0/24,,JHONGKARIT,,MAINT-PO-BD,2023-12-03T09:18:34Z,AS141452,BD,BD
APNIC,Paralekha Online,103.214.80.0/22,103.214.81.0/24,,JHONGKARIT,,MAINT-PO-BD,2023-12-03T09:17:35Z,AS141452,BD,BD
APNIC,Paralekha Online,103.214.80.0/22,103.214.82.0/24,,JHONGKARIT,,MAINT-PO-BD,2022-11-09T09:59:54Z,AS139053,BD,BD
APNIC,Paralekha Online,144.48.84.0/22,144.48.84.0/24,,JHONGKARIT,,MAINT-PO-BD,2022-11-14T07:22:11Z,AS141452,BD,BD
APNIC,Paralekha Online,144.48.84.0/22,144.48.85.0/24,,JHONGKARIT,,MAINT-PO-BD,2022-11-14T07:21:54Z,AS141452,BD,BD
APNIC,Paralekha Online,144.48.84.0/22,144.48.86.0/24,,JHONGKARIT,,MAINT-PO-BD,2022-11-14T07:22:04Z,AS141452,BD,BD
APNIC,Paralekha Online,144.48.84.0/22,144.48.87.0/24,,JHONGKARIT,,MAINT-PO-BD,2023-08-12T01:20:49Z,AS141452,BD,BD
APNIC,Streamline Servers Limited,45.121.208.0/22,45.121.208.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:21:16Z,AS137409,HK,AU
APNIC,Streamline Servers Limited,45.121.208.0/22,45.121.209.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:21:25Z,AS137409,HK,AU
APNIC,Streamline Servers Limited,45.121.208.0/22,45.121.210.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:21:33Z,AS137409,HK,AU
APNIC,Streamline Servers Limited,45.121.208.0/22,45.121.211.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:21:41Z,AS137409,HK,AU
APNIC,HostRoyale Technologies Pvt Ltd,103.214.20.0/22,103.214.20.0/24,,RANSOMITTRUST-AU,,MAINT-HOSTROYALETECHNOLOGIES-IN,2022-02-23T23:36:16Z,AS136557,IN,AU
APNIC,HostRoyale Technologies Pvt Ltd,103.214.20.0/22,103.214.21.0/24,,HostRoyale_AU_Network,,MAINT-HOSTROYALETECHNOLOGIES-IN,2021-08-03T11:27:05Z,AS136557,IN,AU
APNIC,HostRoyale Technologies Pvt Ltd,103.214.20.0/22,103.214.22.0/24,,Hosthatch,,MAINT-HOSTROYALETECHNOLOGIES-IN,2023-05-17T05:46:46Z,AS63473,IN,AU
APNIC,HostRoyale Technologies Pvt Ltd,103.214.20.0/22,103.214.23.0/24,,Hosthatch,,MAINT-HOSTROYALETECHNOLOGIES-IN,2023-06-28T06:43:07Z,AS63473,IN,SG
APNIC,Streamline Servers Limited,103.62.48.0/22,103.62.48.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:21:58Z,AS137409,HK,SG
APNIC,Streamline Servers Limited,103.62.48.0/22,103.62.49.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:22:10Z,AS137409,HK,NZ
APNIC,Streamline Servers Limited,103.62.48.0/22,103.62.50.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:22:21Z,AS137409,HK,AU
APNIC,Streamline Servers Limited,103.62.48.0/22,103.62.51.0/24,,StreamlineServers,,MAINT-STREAMLINESERVERS-HK,2022-05-31T05:22:46Z,AS137409,HK,AU
APNIC,APPTIO SINGAPORE PTE. LTD.,160.202.136.0/22,160.202.136.0/24,,APPTIO-SG,,MAINT-APPTIO-SG,2021-01-07T00:35:26Z,AS12237,SG,US
APNIC,APPTIO SINGAPORE PTE. LTD.,160.202.136.0/22,160.202.137.0/24,,APPTIO-SG,,MAINT-APPTIO-SG,2023-05-24T14:12:24Z,AS16509,SG,US
APNIC,Fissa Communication,103.214.156.0/22,103.214.159.0/24,,FISSACOM-BD,,MAINT-FISSACOM-BD,2021-01-06T13:30:34Z,AS139901,BD,BD
APNIC,Fissa Communication,144.48.112.0/22,144.48.115.0/24,,FISSACOM-BD,,MAINT-FISSACOM-BD,2021-01-06T13:30:34Z,AS139901,BD,BD
APNIC,FENGYE NETWORKS LIMITED,103.219.192.0/22,103.219.192.0/24,,HK1,,MAINT-FENGYENET-HK,2024-02-01T07:53:30Z,AS38478,HK,HK
APNIC,FENGYE NETWORKS LIMITED,103.219.192.0/22,103.219.193.0/24,,BAGECLOUD,,MAINT-BAGE,2024-02-01T10:46:18Z,AS23470,HK,US
APNIC,FENGYE NETWORKS LIMITED,103.219.192.0/22,103.219.194.0/24,,FENGYE,,MAINT-FENGYENET-HK,2023-12-08T01:54:19Z,AS63150;AS63150,HK,HK
APNIC,FENGYE NETWORKS LIMITED,103.219.192.0/22,103.219.195.0/24,,US3,,MAINT-FENGYENET-HK,2024-02-01T07:53:14Z,AS137443,HK,US
APNIC,"BKNIX Co.,Ltd.",203.159.68.0/22,203.159.68.0/23,,BKNIX-Peering-LAN,,MAINT-BKNIX-TH,2021-01-27T03:53:59Z,AS59238,TH,TH
APNIC,"Beijing CNISP Technology Co., Ltd.",101.38.0.0/15,101.38.0.0/17,,DXTNET,,MAINT-AP-CNISP,2021-02-17T13:08:59Z,AS4808;AS17964,CN CN,CN
APNIC,"Beijing CNISP Technology Co., Ltd.",101.38.0.0/15,101.38.128.0/17,,DXTNET,,MAINT-AP-CNISP,2021-02-17T13:08:40Z,AS4808;AS17964,CN CN,CN
APNIC,"Beijing CNISP Technology Co., Ltd.",101.38.0.0/15,101.39.0.0/17,,DXTNET,,MAINT-AP-CNISP,2021-02-17T13:08:58Z,AS17964,CN CN,CN
APNIC,"Beijing CNISP Technology Co., Ltd.",101.38.0.0/15,101.39.128.0/17,,DXTNET,,MAINT-AP-CNISP,2021-02-17T13:08:43Z,AS17964,CN CN,CN
APNIC,"Beijing CNISP Technology Co., Ltd.",101.40.0.0/15,101.40.0.0/16,,DXTNET,,MAINT-AP-CNISP,2021-02-17T13:08:58Z,AS4847;AS17964,CN CN,CN
APNIC,"Beijing CNISP Technology Co., Ltd.",101.40.0.0/15,101.41.0.0/16,,DXTNET,,MAINT-AP-CNISP,2021-02-17T13:09:03Z,AS17964,CN CN,CN
APNIC,AX RESOURCES SDN BHD,103.204.4.0/22,103.204.5.0/24,,ASAS-MY,,MAINT-AXRSB-MY,2021-06-09T13:08:44Z,AS55720,MY,MY
APNIC,AX RESOURCES SDN BHD,103.204.4.0/22,103.204.6.0/24,,ASAS-MY,,MAINT-AXRSB-MY,2022-06-30T01:20:33Z,AS55720,MY,MY
