origin,time,time_utc_str,peer_asn,peer_ip,prefix,type,as_path
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.8.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.9.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.11.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.15.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.5.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.13.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.10.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.12.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,72.52.14.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,93.191.168.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,93.191.169.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,114.141.72.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,114.141.73.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.165.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.167.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.152.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.153.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.154.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.164.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.155.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,195.208.209.109,209.200.166.0/24,A,"['24482', '32787']"
32787,1519837645.0,2018-02-28 17:07:25,24482,194.68.123.226,2.17.195.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,72.52.24.0/22,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,72.52.27.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,72.52.25.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,72.52.24.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.147.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.160.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.145.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.151.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.148.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.150.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.149.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.171.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.172.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.175.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.168.0/21,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.170.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.178.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.174.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.168.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.131.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.146.0/24,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.144.0/21,A,"['24482', '6453', '32787']"
32787,1519837647.0,2018-02-28 17:07:27,24482,195.208.209.109,209.200.169.0/24,A,"['24482', '6453', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,194.68.123.226,2.17.194.0/24,A,"['24482', '6453', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,194.68.123.226,2.17.192.0/22,A,"['24482', '6453', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,194.68.123.226,2.17.192.0/24,A,"['24482', '6453', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,194.68.123.226,2.21.175.0/24,A,"['24482', '6453', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,194.68.123.226,2.17.193.0/24,A,"['24482', '6453', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,195.208.209.109,62.172.140.0/24,A,"['24482', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,195.208.209.109,141.92.8.0/23,A,"['24482', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,195.208.209.109,195.171.220.0/24,A,"['24482', '32787']"
32787,1519837648.0,2018-02-28 17:07:28,24482,195.208.209.109,195.171.195.0/24,A,"['24482', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.48.0/21,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.48.0/24,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.49.0/24,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.50.0/24,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.51.0/24,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.52.0/24,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.53.0/24,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.54.0/24,A,"['24482', '6453', '32787']"
32787,1519837649.0,2018-02-28 17:07:29,24482,195.208.209.109,72.52.55.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,69.192.6.0/24,A,"['24482', '6939', '7545', '2764', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.156.0/24,A,"['24482', '6939', '7545', '2764', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.134.0/24,A,"['24482', '6939', '7545', '2764', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.133.0/24,A,"['24482', '6939', '7545', '2764', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.132.0/24,A,"['24482', '6939', '7545', '2764', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.26.0/24,A,"['24482', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.144.0/24,A,"['24482', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.173.0/24,A,"['24482', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.40.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.44.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.38.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.30.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.36.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.28.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.46.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.31.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.43.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.39.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.45.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.37.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.42.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.29.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,72.52.41.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.191.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.189.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.185.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.187.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.190.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.186.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.188.0/24,A,"['24482', '6453', '32787']"
32787,1519837657.0,2018-02-28 17:07:37,24482,195.208.209.109,209.200.184.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.60.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.60.0/23,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.22.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.21.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.20.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.61.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.20.0/22,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.160.0/22,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.183.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.180.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.158.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.176.0/21,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.158.0/23,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.159.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.163.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.162.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.181.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.179.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.161.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.182.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,209.200.176.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.57.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.58.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.56.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.59.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,72.52.56.0/22,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,92.122.185.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,114.141.75.0/24,A,"['24482', '6453', '32787']"
32787,1519837658.0,2018-02-28 17:07:38,24482,195.208.209.109,114.141.76.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.17.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.32.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.16.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.35.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.19.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.33.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.34.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,72.52.18.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,92.122.184.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,209.200.138.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,209.200.142.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,209.200.139.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,209.200.136.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,209.200.140.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,209.200.143.0/24,A,"['24482', '6453', '32787']"
32787,1519837659.0,2018-02-28 17:07:39,24482,195.208.209.109,209.200.137.0/24,A,"['24482', '6453', '32787']"
32787,1519837660.0,2018-02-28 17:07:40,24482,195.208.209.109,72.52.2.0/24,A,"['24482', '32787']"
32787,1519837669.0,2018-02-28 17:07:49,262757,187.16.223.117,23.57.99.0/24,A,"['262757', '16735', '1299', '1273', '32787']"
32787,1519837670.0,2018-02-28 17:07:50,262757,187.16.223.117,23.57.99.0/24,A,"['262757', '16735', '1299', '1273', '32787']"
32787,1519837675.0,2018-02-28 17:07:55,262757,187.16.223.117,142.146.96.0/23,A,"['262757', '16735', '32787']"
32787,1519837675.0,2018-02-28 17:07:55,262757,187.16.223.117,142.146.96.0/23,A,"['262757', '16735', '32787']"
132787,1519837690.0,2018-02-28 17:08:10,24482,195.208.209.109,103.24.175.0/24,A,"['24482', '9498', '55410', '55410', '10029', '10029', '132787']"
132787,1519837690.0,2018-02-28 17:08:10,24482,195.208.209.109,103.31.212.0/24,A,"['24482', '6453', '4755', '10029', '132787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,142.146.38.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,142.146.32.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,168.252.108.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,186.113.14.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,209.112.14.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,209.65.15.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,209.65.14.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,207.203.30.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,207.203.28.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,207.203.29.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,216.12.45.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,141.93.12.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,151.8.254.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,157.203.51.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,157.203.50.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,193.5.175.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,194.34.10.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,194.34.9.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,194.34.8.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,194.50.35.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,193.21.248.0/21,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,193.19.91.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,193.19.90.0/23,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,193.19.90.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,212.239.17.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,141.92.12.0/23,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,142.146.100.0/24,A,"['24482', '32787']"
32787,1519837702.0,2018-02-28 17:08:22,24482,195.208.209.109,142.146.101.0/24,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,142.146.98.0/23,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,142.146.96.0/23,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,141.92.9.0/24,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,141.92.8.0/24,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,141.92.13.0/24,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,141.92.12.0/24,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,194.75.129.0/24,A,"['24482', '32787']"
32787,1519837703.0,2018-02-28 17:08:23,24482,195.208.209.109,194.75.128.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,166.81.2.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.44.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.42.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.40.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.41.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.43.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.45.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.46.0/24,A,"['24482', '32787']"
32787,1519837708.0,2018-02-28 17:08:28,24482,195.208.209.109,183.177.47.0/24,A,"['24482', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,2.17.192.0/22,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,2.17.192.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,2.17.193.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,2.17.194.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,2.17.195.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,2.21.175.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,23.57.98.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.20.0/22,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.20.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.21.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.22.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.24.0/22,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.24.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.25.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.27.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.28.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.29.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.30.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.31.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.36.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.37.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.38.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.39.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.40.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.41.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.42.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.43.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.44.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.45.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.46.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.48.0/21,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.48.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.49.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.50.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.51.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.52.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.53.0/24,A,"['262757', '16735', '1299', '32787']"
32787,1519837749.0,2018-02-28 17:09:09,262757,187.16.223.117,72.52.54.0/24,A,"['262757', '16735', '1299', '32787']"
