Unnamed: 0,prefix,provider,origin,time,as_path,scrubber
1505,103.71.154.0/24,136933,132325,1733243236,"['265721', '64126', '23520', '1299', '59796', '136933', '132325']",59796
1506,103.71.154.0/24,136933,132325,1733243236,"['265721', '64126', '1299', '59796', '136933', '132325']",59796
1507,103.71.154.0/24,136933,132325,1733243237,"['52873', '12956', '1299', '59796', '136933', '132325']",59796
1508,103.71.154.0/24,136933,132325,1733243237,"['52873', '12956', '1299', '59796', '136933', '132325']",59796
1509,103.71.154.0/24,136933,132325,1733243237,"['138195', '58453', '33891', '59796', '136933', '132325']",59796
1510,103.71.154.0/24,136933,132325,1733243237,"['6057', '12956', '1299', '59796', '136933', '132325']",59796
1511,103.71.154.0/24,136933,132325,1733243237,"['270014', '6057', '12956', '1299', '59796', '136933', '132325']",59796
1512,103.71.154.0/24,136933,132325,1733243237,"['198385', '15576', '1299', '59796', '136933', '132325']",59796
1513,103.71.154.0/24,136933,132325,1733243237,"['16347', '1299', '59796', '136933', '132325']",59796
1514,103.71.154.0/24,136933,132325,1733243238,"['264479', '7195', '33891', '59796', '136933', '132325']",59796
1515,103.71.154.0/24,136933,132325,1733243241,"['35710', '3320', '9002', '59796', '136933', '132325']",59796
1516,103.71.154.0/24,136933,132325,1733243242,"['49434', '2914', '59796', '59796', '136933', '132325']",59796
1517,103.71.154.0/24,136933,132325,1733243245,"['28910', '9002', '59796', '136933', '132325']",59796
1518,103.71.154.0/24,136933,132325,1733243246,"['327983', '37497', '1299', '59796', '136933', '132325']",59796
1519,103.71.154.0/24,136933,132325,1733243248,"['4608', '1221', '4637', '33891', '59796', '136933', '132325']",59796
1520,103.71.154.0/24,136933,132325,1733243249,"['2613', '6893', '25091', '33891', '59796', '136933', '132325']",59796
1521,103.71.154.0/24,136933,132325,1733243249,"['12956', '1299', '59796', '136933', '132325']",59796
1522,103.71.154.0/24,136933,132325,1733243250,"['50877', '62275', '1299', '59796', '136933', '132325']",59796
1523,103.71.154.0/24,136933,132325,1733243250,"['199524', '6762', '9002', '59796', '136933', '132325']","59796,199524"
1524,103.71.154.0/24,136933,132325,1733243253,"['21412', '1299', '59796', '136933', '132325']",59796
1525,103.71.154.0/24,136933,132325,1733243265,"['264845', '6057', '12956', '1299', '59796', '136933', '132325']",59796
1526,103.71.154.0/24,136933,132325,1733243305,"['50300', '9002', '59796', '136933', '132325']",59796
1527,103.71.154.0/24,136933,132325,1733243323,"['199524', '1299', '59796', '136933', '132325']","59796,199524"
1528,103.71.154.0/24,136933,132325,1733243327,"['263237', '174', '1299', '59796', '136933', '132325']",59796
1529,103.71.154.0/24,136933,132325,1733243327,"['270014', '263237', '174', '1299', '59796', '136933', '132325']",59796
1530,103.71.154.0/24,136933,132325,1733243341,"['56430', '12310', '9002', '59796', '136933', '132325']",59796
1531,103.71.154.0/24,136933,132325,1733243386,"['59105', '9370', '2497', '1299', '59796', '136933', '132325']",59796
1532,103.71.154.0/24,136933,132325,1733243386,"['59105', '2518', '1299', '59796', '136933', '132325']",59796
1533,103.71.154.0/24,136933,132325,1733243387,"['59105', '2518', '33891', '59796', '136933', '132325']",59796
1534,103.71.154.0/24,136933,132325,1733243409,"['54316', '701', '1299', '59796', '136933', '132325']",59796
1535,103.71.154.0/24,136933,132325,1733243526,"['51088', '3257', '33891', '59796', '136933', '132325']",59796
1536,103.71.154.0/24,136933,132325,1733243624,"['132847', '1221', '4637', '33891', '59796', '136933', '132325']",59796
1537,103.71.154.0/24,136933,132325,1733244056,"['264479', '7195', '33891', '59796', '136933', '132325']",59796
1538,103.71.154.0/24,136933,132325,1733244056,"['53427', '174', '1299', '59796', '136933', '132325']",59796
1539,103.71.154.0/24,136933,132325,1733244056,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1540,103.71.154.0/24,136933,132325,1733244056,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1541,103.71.154.0/24,136933,132325,1733244056,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1542,103.71.154.0/24,136933,132325,1733244056,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1543,103.71.154.0/24,136933,132325,1733244056,"['14840', '1299', '59796', '136933', '132325']",59796
1544,103.71.154.0/24,136933,132325,1733244057,"['14840', '1299', '59796', '136933', '132325']",59796
1545,103.71.154.0/24,136933,132325,1733244057,"['14840', '1299', '59796', '136933', '132325']",59796
1546,103.71.154.0/24,136933,132325,1733244061,"['25091', '33891', '59796', '136933', '132325']",59796
1547,103.71.154.0/24,136933,132325,1733244117,"['14840', '1299', '59796', '136933', '132325']",59796
1548,103.71.154.0/24,136933,132325,1733244363,"['6894', '3257', '33891', '59796', '136933', '132325']",59796
1549,103.71.154.0/24,136933,132325,1733244943,"['394414', '32621', '6939', '59796', '136933', '132325']",59796
1550,103.71.154.0/24,136933,132325,1733244986,"['57821', '12586', '3257', '33891', '59796', '136933', '132325']",59796
1551,103.71.154.0/24,136933,132325,1733245128,"['53427', '174', '1299', '59796', '136933', '132325']",59796
1552,103.71.154.0/24,136933,132325,1733245128,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1553,103.71.154.0/24,136933,132325,1733245128,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1554,103.71.154.0/24,136933,132325,1733245129,"['264479', '7195', '33891', '59796', '136933', '132325']",59796
1555,103.71.154.0/24,136933,132325,1733245129,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1556,103.71.154.0/24,136933,132325,1733245130,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
1557,103.71.154.0/24,136933,132325,1733245131,"['14840', '1299', '59796', '136933', '132325']",59796
1558,103.71.154.0/24,136933,132325,1733245131,"['14840', '1299', '59796', '136933', '132325']",59796
1559,103.71.154.0/24,136933,132325,1733245132,"['14840', '1299', '59796', '136933', '132325']",59796
1560,103.105.23.0/24,55933,55933,1733216177,"['1299', '3223', '3223', '3223', '55933', '55933']",3223
1561,67.227.44.0/24,396998,216030,1733256947,"['209650', '34927', '9002', '396998', '216030']",396998
1562,67.227.44.0/24,396998,216030,1733256947,"['34927', '396998', '216030']",396998
1563,67.227.44.0/24,396998,216030,1733257225,"['209650', '34927', '396998', '216030']",396998
1564,67.227.44.0/24,396998,216030,1733257225,"['34927', '396998', '216030']",396998
