IP Prefix,ASNs
147.189.176.0/20,"AS12975, AS15975, AS19905"
149.255.192.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.194.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.195.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.196.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.197.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.198.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.199.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.200.0/23,"AS19905, AS199739, AS203214, AS50710"
149.255.202.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.203.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.204.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.205.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.206.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.208.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.209.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.210.0/23,"AS19905, AS199739, AS203214, AS50710"
149.255.212.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.213.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.214.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.215.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.216.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.217.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.218.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.219.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.220.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.222.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.223.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.192.0/19,"AS19905, AS199739, AS203214, AS50710"
149.255.224.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.225.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.226.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.227.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.228.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.229.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.230.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.231.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.232.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.233.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.234.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.235.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.236.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.237.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.238.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.239.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.240.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.241.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.242.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.243.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.244.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.245.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.246.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.247.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.248.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.249.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.250.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.251.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.254.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.255.0/24,"AS19905, AS199739, AS203214, AS50710"
149.255.224.0/19,"AS19905, AS199739, AS203214, AS50710"
149.255.192.0/18,"AS19905, AS199739, AS203214, AS50710"
150.253.32.0/19,"AS12975, AS19905"
151.236.160.0/24,"AS19905, AS59588"
151.236.161.0/24,"AS19905, AS59588"
151.236.162.0/24,"AS19905, AS59588"
151.236.163.0/24,"AS19905, AS59588"
151.236.164.0/24,"AS19905, AS59588"
151.236.165.0/24,"AS19905, AS59588"
151.236.166.0/24,"AS19905, AS59588"
151.236.167.0/24,"AS19905, AS59588"
151.236.168.0/24,"AS19905, AS59588"
151.236.169.0/24,"AS19905, AS59588"
151.236.172.0/24,"AS19905, AS59588"
151.236.173.0/24,"AS19905, AS59588"
151.236.174.0/24,"AS19905, AS59588"
151.236.175.0/24,"AS19905, AS59588"
151.236.176.0/24,"AS19905, AS59588"
151.236.178.0/24,"AS19905, AS59588"
151.236.179.0/24,"AS19905, AS59588"
151.236.180.0/24,"AS19905, AS59588"
151.236.181.0/24,"AS19905, AS59588"
151.236.182.0/24,"AS19905, AS59588"
151.236.183.0/24,"AS19905, AS59588"
151.236.188.0/24,"AS19905, AS59588"
151.236.189.0/24,"AS19905, AS59588"
151.236.190.0/24,"AS19905, AS59588"
151.236.191.0/24,"AS19905, AS59588"
155.131.55.0/24,"AS19905, AS8698"
155.192.55.0/24,"AS19905, AS8698"
157.23.248.0/24,"AS140693, AS19905"
158.140.16.0/20,"AS12975, AS19905"
158.140.64.0/22,"AS12975, AS19905"
158.140.68.0/23,"AS12975, AS19905"
158.140.80.0/22,"AS12975, AS19905"
158.140.84.0/22,"AS12975, AS19905"
158.140.88.0/22,"AS12975, AS19905"
158.140.92.0/22,"AS12975, AS19905"
158.140.96.0/22,"AS12975, AS19905"
158.140.100.0/22,"AS12975, AS19905"
158.140.104.0/22,"AS12975, AS19905"
158.140.108.0/22,"AS12975, AS19905"
158.140.112.0/22,"AS12975, AS19905"
158.140.116.0/22,"AS12975, AS19905"
158.140.120.0/22,"AS12975, AS19905"
158.140.124.0/22,"AS12975, AS19905"
158.140.64.0/18,"AS12975, AS19905"
159.46.192.0/18,"AS19905, AS29311"
159.253.64.0/20,"AS12390, AS19905"
160.61.168.0/23,"AS19905, AS25031"
160.61.170.0/23,"AS19905, AS25031"
160.61.208.0/24,"AS19905, AS25031"
160.62.0.0/24,"AS19905, AS25031, AS6095"
160.62.1.0/24,"AS19905, AS25031"
160.62.0.0/23,"AS19905, AS25031"
160.62.2.0/24,"AS19905, AS25031"
160.62.3.0/24,"AS19905, AS25031, AS6095"
160.62.4.0/24,"AS19905, AS25031"
160.62.5.0/24,"AS19905, AS25031"
160.62.6.0/24,"AS19905, AS25031"
160.62.7.0/24,"AS19905, AS25031"
160.62.9.0/24,"AS19905, AS200471"
160.62.12.0/24,"AS19905, AS47444"
160.62.13.0/24,"AS19905, AS47444"
160.62.14.0/24,"AS19905, AS26478"
160.62.15.0/24,"AS19905, AS26478"
160.62.21.0/24,"AS19905, AS200471, AS6095"
160.62.22.0/24,"AS19905, AS25031, AS26478, AS6095"
160.62.23.0/24,"AS19905, AS6095"
160.62.140.0/23,"AS19905, AS26478"
160.92.0.0/16,"AS19905, AS47957, AS8677"
162.212.180.0/22,"AS12975, AS19905"
163.162.0.0/16,"AS19905, AS5609"
164.10.0.0/16,"AS19905, AS59807"
164.40.208.0/20,"AS19905, AS8586"
167.160.5.0/24,"AS19905, AS206611, AS50597"
168.168.0.0/21,"AS19905, AS43949"
168.168.8.0/22,"AS19905, AS43949"
168.168.12.0/23,"AS19905, AS43949"
168.168.14.0/24,"AS19905, AS43949"
168.168.15.0/24,"AS19905, AS43949"
168.168.32.0/22,"AS19905, AS43949"
168.168.40.0/22,"AS19905, AS21874"
168.168.44.0/22,"AS19905, AS21874"
168.168.48.0/21,"AS19905, AS21874"
168.168.56.0/23,"AS19905, AS21874"
168.168.60.0/22,"AS19905, AS21874"
168.168.64.0/24,"AS19905, AS21874"
168.168.80.0/20,"AS19905, AS43949"
168.168.96.0/19,"AS19905, AS43949"
169.224.0.0/21,"AS19905, AS199739, AS203214, AS50710"
169.224.16.0/21,"AS19905, AS199739, AS203214, AS50710"
169.224.24.0/21,"AS19905, AS199739, AS203214, AS50710"
169.224.32.0/21,"AS19905, AS199739, AS203214, AS50710"
169.224.40.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.42.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.48.0/21,"AS19905, AS199739, AS203214, AS50710"
169.224.56.0/21,"AS19905, AS199739, AS203214, AS50710"
169.224.64.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.68.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.72.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.74.0/24,"AS19905, AS199739, AS203214, AS50710"
169.224.78.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.80.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.84.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.86.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.88.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.92.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.94.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.96.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.100.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.102.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.104.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.108.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.110.0/23,"AS19905, AS199739, AS203214, AS50710"
169.224.112.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.116.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.120.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.124.0/22,"AS19905, AS199739, AS203214, AS50710"
169.224.0.0/17,"AS19905, AS199739, AS203214, AS50710"
170.237.6.0/23,"AS19905, AS215489"
170.237.8.0/23,"AS19905, AS215489"
176.65.0.0/21,"AS12975, AS19905"
176.65.8.0/22,"AS12975, AS19905"
176.65.12.0/22,"AS12975, AS15975, AS19905"
176.241.80.0/20,"AS19905, AS57588"
178.78.64.0/18,"AS12390, AS19905"
178.167.128.0/17,"AS13280, AS19905"
178.239.96.0/20,"AS19905, AS8586"
182.161.60.0/22,"AS12975, AS19905"
185.2.246.0/24,"AS19905, AS48728, AS60185"
185.2.247.0/24,"AS19905, AS48728, AS60185"
185.2.244.0/22,"AS19905, AS60185"
185.7.128.0/24,"AS19905, AS199643"
185.13.140.0/22,"AS19905, AS8586"
185.14.140.0/22,"AS19905, AS59597"
185.19.220.0/24,"AS12975, AS19905"
185.19.221.0/24,"AS12975, AS19905"
185.19.222.0/24,"AS12975, AS19905"
185.19.223.0/24,"AS12975, AS19905"
185.19.220.0/22,"AS12975, AS19905"
185.23.152.0/22,"AS19905, AS50597, AS60929"
185.24.12.0/22,"AS19905, AS60257"
185.27.117.0/24,"AS19905, AS60849"
185.27.116.0/22,"AS19905, AS60849"
185.27.244.0/22,"AS15510, AS19905"
185.28.220.0/24,"AS19905, AS43996"
185.28.221.0/24,"AS19905, AS43996"
185.28.222.0/24,"AS19905, AS43996"
185.28.223.0/24,"AS19905, AS43996"
185.33.45.0/24,"AS19905, AS199826"
185.33.46.0/24,"AS19905, AS199826"
185.40.192.0/22,"AS12975, AS19905"
185.47.182.0/24,"AS19905, AS52059"
185.51.100.0/24,"AS19905, AS56855"
185.52.101.0/24,"AS198169, AS19905, AS203214, AS50710"
185.52.116.0/24,"AS19905, AS209193, AS210001, AS56484"
185.52.118.0/24,"AS19905, AS56484, AS57324"
185.52.148.0/22,"AS19905, AS55293"
185.54.158.0/24,"AS19905, AS49760"
185.60.124.0/22,"AS13280, AS19905"
185.61.224.0/22,"AS19905, AS29311"
185.62.136.0/22,"AS19905, AS55293"
185.63.20.0/22,"AS19905, AS48645"
185.64.24.0/24,"AS19905, AS201684"
185.64.25.0/24,"AS19905, AS201684"
185.64.26.0/24,"AS19905, AS201684"
185.64.27.0/24,"AS19905, AS201684"
185.69.4.0/24,"AS198589, AS19905, AS51020"
185.69.5.0/24,"AS198589, AS19905, AS51020"
185.69.6.0/24,"AS198589, AS19905"
185.69.7.0/24,"AS198589, AS19905"
185.71.228.0/24,"AS134433, AS14618, AS16509, AS19905, AS23655, AS36351"
185.71.229.0/24,"AS134433, AS14618, AS16509, AS19905, AS23655, AS36351"
185.71.230.0/24,"AS134433, AS19905"
185.71.231.0/24,"AS134433, AS19905, AS36351"
185.76.32.0/22,"AS19905, AS50597"
185.76.134.0/24,"AS1140, AS19905"
185.76.135.0/24,"AS1140, AS19905"
185.77.98.0/24,"AS19905, AS216376"
185.77.99.0/24,"AS19905, AS216376"
185.89.98.0/24,"AS19905, AS203735, AS208324, AS212088"
185.90.242.0/24,"AS12975, AS15975, AS19905"
185.98.157.0/24,"AS19905, AS206611, AS50597"
185.102.76.0/22,"AS198171, AS19905, AS29134"
185.112.212.0/22,"AS13285, AS19905"
185.112.232.0/22,"AS19905, AS204152"
185.117.8.0/24,"AS19905, AS202699"
185.117.9.0/24,"AS19905, AS211908"
185.117.10.0/24,"AS19905, AS202699"
185.117.11.0/24,"AS19905, AS202699"
185.119.10.0/24,"AS19905, AS211331"
185.119.11.0/24,"AS19905, AS211331"
185.120.140.0/24,"AS19905, AS212850"
185.125.84.0/24,"AS134433, AS14618, AS16509, AS19905, AS36351"
185.125.85.0/24,"AS134433, AS19905, AS36351"
185.125.86.0/24,"AS134433, AS19905"
185.125.87.0/24,"AS134433, AS19905, AS36351"
185.128.39.0/24,"AS19905, AS203653"
185.129.4.0/24,"AS19905, AS57588"
185.129.5.0/24,"AS19905, AS57588"
185.129.6.0/24,"AS19905, AS57588"
185.129.7.0/24,"AS19905, AS57588"
185.129.4.0/22,"AS19905, AS57588"
185.132.4.0/22,"AS19905, AS55293"
185.133.20.0/22,"AS19905, AS55293"
185.138.132.0/22,"AS12975, AS19905"
185.139.120.0/22,"AS19905, AS47794"
185.141.188.0/22,"AS19905, AS55293"
185.143.40.0/24,"AS19905, AS49110"
185.143.41.0/24,"AS19905, AS49110"
185.143.42.0/24,"AS19905, AS49110, AS57588"
185.143.43.0/24,"AS19905, AS49110"
185.143.44.0/22,"AS19905, AS55293"
185.144.15.0/24,"AS19905, AS50597"
185.146.20.0/22,"AS19905, AS55293"
185.146.28.0/22,"AS19905, AS55293"
185.148.44.0/22,"AS19905, AS55293"
185.148.128.0/22,"AS19905, AS55293"
185.149.112.0/22,"AS19905, AS55293"
185.150.60.0/24,"AS19905, AS202196, AS203164"
185.150.61.0/24,"AS19905, AS202196, AS203164"
185.150.216.0/23,"AS19905, AS203147"
185.151.48.0/22,"AS19905, AS55293"
185.156.84.0/24,"AS19905, AS51733"
185.156.85.0/24,"AS19905, AS51733"
185.156.86.0/24,"AS19905, AS51733"
185.160.65.0/24,"AS19905, AS55293"
185.160.66.0/23,"AS19905, AS55293"
185.161.204.0/22,"AS19905, AS207255"
185.165.52.0/22,"AS16552, AS19905"
185.166.145.0/24,"AS19905, AS55293"
185.166.146.0/23,"AS19905, AS55293"
185.168.108.0/22,"AS19905, AS55293"
185.171.132.0/22,"AS12975, AS15975, AS19905"
185.173.116.0/22,"AS13285, AS19905"
185.173.120.0/22,"AS13285, AS19905"
185.175.48.0/22,"AS12708, AS13285, AS19905"
185.175.144.0/22,"AS13285, AS19905"
185.180.60.0/22,"AS19905, AS206641, AS50597"
185.180.80.0/24,"AS19905, AS206608"
185.180.81.0/24,"AS19905, AS206608"
185.180.83.0/24,"AS19905, AS206608"
185.180.80.0/22,"AS19905, AS206608"
185.181.52.0/22,"AS19905, AS206611, AS50597"
185.188.232.0/22,"AS12390, AS19905"
185.197.176.0/24,"AS19905, AS206060"
185.197.177.0/24,"AS19905, AS206060"
185.197.178.0/24,"AS19905, AS206060"
185.197.179.0/24,"AS19905, AS206060"
185.210.32.0/22,"AS19905, AS210742"
185.213.47.0/24,"AS19905, AS212338"
185.220.160.0/22,"AS19905, AS205373"
185.230.40.0/24,"AS19905, AS205049"
185.230.41.0/24,"AS19905, AS205049"
185.230.42.0/24,"AS19905, AS205049"
185.230.43.0/24,"AS19905, AS205049"
185.230.40.0/22,"AS19905, AS205049"
185.230.105.0/24,"AS19905, AS203653"
185.234.244.0/24,"AS19905, AS205814"
185.238.12.0/22,"AS19905, AS47176"
185.239.93.0/24,"AS19905, AS204806"
185.239.92.0/22,"AS19905, AS204806"
185.239.177.0/24,"AS19905, AS204798, AS205800, AS208570"
185.239.178.0/24,"AS19905, AS202354, AS203217, AS204798, AS211908, AS214359"
185.239.179.0/24,"AS19905, AS202354, AS203735, AS204798, AS205800, AS208324"
185.240.18.0/24,"AS19905, AS59625"
185.240.19.0/24,"AS19905, AS59625"
185.243.128.0/24,"AS19905, AS211732, AS42705"
185.244.178.0/24,"AS19905, AS59625"
185.244.179.0/24,"AS19905, AS59625"
185.247.89.0/24,"AS19905, AS211559"
185.249.159.0/24,"AS19905, AS205814"
185.253.76.0/24,"AS19905, AS204331, AS211090"
185.253.77.0/24,"AS19905, AS211090"
185.253.78.0/24,"AS19905, AS211090"
185.253.79.0/24,"AS19905, AS211090"
185.254.13.0/24,"AS19905, AS203217"
188.0.96.0/20,"AS12975, AS19905"
188.0.112.0/20,"AS12975, AS19905"
188.72.12.0/24,"AS19905, AS49571"
188.72.17.0/24,"AS19905, AS49571"
188.72.30.0/24,"AS19905, AS49571"
188.72.40.0/24,"AS19905, AS201089, AS205800"
188.72.41.0/24,"AS19905, AS200200, AS205800"
188.72.45.0/24,"AS19905, AS200200"
188.72.46.0/24,"AS19905, AS205800"
188.72.49.0/24,"AS19905, AS205800"
188.140.128.0/17,"AS19905, AS28885"
188.161.24.0/23,"AS12975, AS19905"
188.161.30.0/23,"AS12975, AS19905"
188.161.40.0/21,"AS12975, AS19905"
188.161.48.0/21,"AS12975, AS19905"
188.161.56.0/21,"AS12975, AS19905"
188.161.104.0/24,"AS19905, AS56995"
188.161.105.0/24,"AS19905, AS56995"
188.161.106.0/24,"AS19905, AS56995"
188.161.107.0/24,"AS19905, AS56995"
188.161.108.0/24,"AS19905, AS56995"
188.161.109.0/24,"AS19905, AS56995"
188.161.110.0/24,"AS19905, AS56995"
188.161.111.0/24,"AS19905, AS56995"
188.161.104.0/21,"AS19905, AS56995"
188.161.112.0/22,"AS12975, AS19905"
188.161.116.0/22,"AS12975, AS19905"
188.161.134.0/23,"AS12975, AS19905"
188.161.184.0/22,"AS12975, AS19905"
188.161.200.0/21,"AS12975, AS19905"
188.161.0.0/16,"AS12975, AS19905"
188.209.208.0/22,"AS12975, AS15975, AS19905"
188.215.100.0/22,"AS12975, AS15975, AS19905"
188.248.0.0/15,"AS19905, AS47794"
192.136.30.0/24,"AS19905, AS8677"
192.161.6.0/23,"AS19905, AS206611"
192.251.230.0/24,"AS19905, AS60154"
193.0.129.0/24,"AS19905, AS60154"
193.0.180.0/24,"AS134433, AS19905, AS36351"
193.0.181.0/24,"AS134433, AS14618, AS16509, AS19905, AS36351"
193.0.182.0/24,"AS134433, AS19905"
193.0.184.0/24,"AS19905, AS60154"
193.0.212.0/24,"AS19905, AS60154"
193.8.222.0/23,"AS19905, AS25090"
193.8.250.0/24,"AS19905, AS34397, AS35753"
193.16.186.0/23,"AS19905, AS41233, AS8677"
193.16.188.0/22,"AS19905, AS41233, AS8677"
193.17.53.0/24,"AS19905, AS208336"
193.17.195.0/24,"AS198949, AS19905, AS34022"
193.40.195.0/24,"AS19905, AS3332"
193.56.46.0/24,"AS19905, AS8677"
193.58.80.0/21,"AS19905, AS8677"
193.164.206.0/23,"AS15510, AS19905"
193.176.4.0/24,"AS19905, AS59597"
193.176.44.0/24,"AS19905, AS59597"
193.176.62.0/24,"AS19905, AS59597"
193.176.144.0/24,"AS1140, AS19905"
193.176.147.0/24,"AS19905, AS59597"
193.200.80.0/23,"AS15510, AS19905"
193.201.76.0/23,"AS19905, AS8677"
193.203.24.0/24,"AS19905, AS208336"
193.203.110.0/24,"AS19905, AS208336"
193.203.196.0/23,"AS19905, AS3332"
193.203.254.0/24,"AS19905, AS201684"
193.218.99.0/24,"AS13285, AS19905"
193.219.112.0/24,"AS19905, AS202651"
193.223.252.0/23,"AS12975, AS19905, AS29310"
193.227.236.0/23,"AS12975, AS19905"
194.6.255.0/24,"AS19905, AS42415"
194.39.110.0/24,"AS19905, AS212338"
194.39.228.0/24,"AS19905, AS57000, AS57588"
194.39.229.0/24,"AS19905, AS203217, AS211908, AS57000"
194.39.230.0/24,"AS19905, AS210194, AS59422"
194.39.231.0/24,"AS19905, AS210194"
194.50.38.0/24,"AS19905, AS39534"
194.50.108.0/24,"AS19905, AS8838"
194.56.96.0/22,"AS19905, AS3303"
194.56.100.0/22,"AS19905, AS21190"
194.56.104.0/22,"AS19905, AS3303"
194.56.112.0/22,"AS19905, AS3303"
194.56.116.0/22,"AS19905, AS3303"
194.56.120.0/22,"AS19905, AS3303"
194.106.32.0/19,"AS19905, AS9105"
194.110.130.0/24,"AS19905, AS49318"
194.110.131.0/24,"AS19905, AS49318"
194.116.174.0/23,"AS15510, AS19905"
194.117.63.0/24,"AS19905, AS216346"
194.124.188.0/24,"AS19905, AS9255"
194.126.231.0/24,"AS19905, AS39358"
194.127.108.0/24,"AS19905, AS202354, AS203735, AS208324"
194.127.110.0/24,"AS19905, AS202354, AS203735, AS208324"
194.127.111.0/24,"AS19905, AS202354, AS204798, AS210021, AS211090"
194.140.248.0/24,"AS19905, AS41183"
194.169.121.0/24,"AS12975, AS15975, AS19905"
194.169.122.0/24,"AS12975, AS15975, AS19905"
194.169.123.0/24,"AS12975, AS15975, AS19905"
194.169.122.0/23,"AS12975, AS19905"
194.169.188.0/23,"AS12975, AS19905"
194.176.98.0/23,"AS12975, AS19905"
194.207.0.0/19,"AS19905, AS206509, AS8851"
194.207.64.0/19,"AS12390, AS19905"
194.207.96.0/19,"AS12390, AS19905"
194.207.128.0/19,"AS12390, AS19905"
194.207.160.0/19,"AS12390, AS19905"
194.207.192.0/19,"AS12390, AS19905"
194.207.224.0/19,"AS12390, AS19905"
194.247.224.0/19,"AS19905, AS9105"
195.8.126.0/24,"AS15510, AS19905"
195.12.0.0/19,"AS19905, AS8586"
195.14.65.0/24,"AS19905, AS6894"
195.56.199.0/24,"AS19905, AS41694"
195.74.128.0/19,"AS19905, AS8586"
195.112.0.0/18,"AS13285, AS19905"
195.114.106.0/24,"AS19905, AS39358"
195.114.107.0/24,"AS19905, AS39358"
195.122.186.0/24,"AS19905, AS21734"
195.123.112.0/24,"AS12975, AS19905"
195.123.113.0/24,"AS12975, AS19905"
195.123.114.0/24,"AS12975, AS19905"
195.123.115.0/24,"AS12975, AS19905"
195.123.116.0/24,"AS12975, AS19905"
195.123.117.0/24,"AS12975, AS19905"
195.123.118.0/24,"AS12975, AS19905"
195.123.119.0/24,"AS12975, AS19905"
195.123.112.0/21,"AS12975, AS19905"
195.123.160.0/24,"AS12975, AS19905"
195.123.161.0/24,"AS12975, AS19905"
195.123.160.0/23,"AS12975, AS19905"
195.123.162.0/24,"AS12975, AS19905"
195.123.163.0/24,"AS12975, AS19905"
195.123.164.0/24,"AS12975, AS19905"
195.123.165.0/24,"AS12975, AS19905"
195.123.166.0/24,"AS12975, AS19905"
195.123.167.0/24,"AS12975, AS19905"
195.123.160.0/21,"AS12975, AS19905"
195.137.0.0/17,"AS19905, AS9105"
195.149.0.0/18,"AS13285, AS19905"
195.184.27.0/24,"AS19905, AS200900"
195.228.4.0/24,"AS12301, AS19905, AS211595, AS5483"
195.228.31.0/24,"AS19905, AS211595"
195.228.112.0/24,"AS12301, AS19905, AS211595, AS5483"
195.245.201.0/24,"AS19905, AS8426"
198.160.168.0/24,"AS19905, AS59588"
198.176.117.0/24,"AS19905, AS59588"
199.204.215.0/24,"AS12975, AS19905"
199.250.128.0/19,"AS12975, AS15975, AS19905"
202.164.192.0/24,"AS19905, AS57324"
203.28.19.0/24,"AS12975, AS19905"
203.30.104.0/22,"AS12975, AS19905"
203.89.108.0/22,"AS12975, AS19905"
203.189.236.0/22,"AS12975, AS19905"
204.154.200.0/24,"AS19905, AS59625"
204.154.201.0/24,"AS19905, AS59625"
212.1.128.0/19,"AS19905, AS9105"
212.14.224.0/19,"AS12975, AS19905"
212.24.193.0/24,"AS19905, AS34683"
212.33.96.0/19,"AS12975, AS15975, AS19905"
212.42.0.0/19,"AS19905, AS8838"
212.50.160.0/19,"AS12390, AS19905"
212.58.32.0/19,"AS19905, AS8586"
212.67.96.0/19,"AS12708, AS13285, AS19905"
212.70.32.0/24,"AS19905, AS29690"
212.70.34.0/24,"AS19905, AS29690"
212.70.36.0/24,"AS19905, AS29690"
212.70.40.0/24,"AS19905, AS29690"
212.70.45.0/24,"AS19905, AS29690"
212.70.47.0/24,"AS19905, AS29690"
212.70.48.0/24,"AS19905, AS29690"
212.70.49.0/24,"AS19905, AS29690"
212.70.50.0/24,"AS19905, AS29690"
212.70.51.0/24,"AS19905, AS29690"
212.70.52.0/24,"AS19905, AS29690"
212.70.53.0/24,"AS19905, AS29690"
212.70.54.0/24,"AS19905, AS29690"
212.70.32.0/19,"AS19905, AS29690"
212.70.96.0/24,"AS19905, AS48728"
212.70.97.0/24,"AS19905, AS48728"
212.70.98.0/24,"AS19905, AS48728"
212.70.99.0/24,"AS19905, AS48728"
212.70.100.0/24,"AS19905, AS211559"
212.70.101.0/24,"AS19905, AS211559"
212.70.102.0/24,"AS19905, AS211559, AS48728"
212.70.103.0/24,"AS19905, AS211559"
212.70.105.0/24,"AS19905, AS211559"
212.70.106.0/24,"AS19905, AS48728"
212.70.107.0/24,"AS19905, AS48728"
212.70.108.0/24,"AS19905, AS48728"
212.70.109.0/24,"AS19905, AS211559, AS48728"
212.70.110.0/24,"AS19905, AS48728"
212.70.111.0/24,"AS19905, AS48728"
212.70.112.0/24,"AS19905, AS48728"
212.70.113.0/24,"AS19905, AS48728"
212.70.114.0/24,"AS19905, AS48728"
212.70.115.0/24,"AS19905, AS48728"
212.70.116.0/24,"AS19905, AS48728"
212.70.117.0/24,"AS19905, AS48728"
212.70.118.0/24,"AS19905, AS48728"
212.70.119.0/24,"AS19905, AS48728"
212.70.120.0/24,"AS19905, AS211559"
212.70.121.0/24,"AS19905, AS211559"
212.70.122.0/24,"AS19905, AS211559, AS48728"
212.70.123.0/24,"AS19905, AS211559"
212.70.124.0/24,"AS19905, AS211559"
212.70.125.0/24,"AS19905, AS48728"
212.70.126.0/24,"AS19905, AS48728"
212.70.127.0/24,"AS19905, AS48728"
212.72.0.0/19,"AS19905, AS28885"
212.74.96.0/19,"AS19905, AS9105"
212.106.64.0/19,"AS12975, AS15975, AS19905"
212.126.96.0/24,"AS19905, AS39216"
212.126.97.0/24,"AS19905, AS39216"
212.126.98.0/24,"AS19905, AS39216"
212.126.100.0/24,"AS19905, AS200865, AS39216"
212.126.101.0/24,"AS19905, AS39216"
212.126.102.0/24,"AS19905, AS39216"
212.126.104.0/24,"AS19905, AS39216"
212.126.105.0/24,"AS19905, AS39216"
212.126.104.0/23,"AS19905, AS39216"
212.126.107.0/24,"AS19905, AS39216"
212.126.106.0/23,"AS19905, AS39216"
212.126.104.0/22,"AS19905, AS39216"
212.126.108.0/24,"AS19905, AS39216"
212.126.109.0/24,"AS19905, AS39216"
212.126.110.0/24,"AS19905, AS39216"
212.126.111.0/24,"AS19905, AS39216"
212.126.113.0/24,"AS19905, AS205473, AS209565, AS211970, AS212460"
212.126.116.0/24,"AS19905, AS205473, AS209565, AS210016"
212.126.117.0/24,"AS19905, AS39216"
212.126.118.0/24,"AS19905, AS39216"
212.126.119.0/24,"AS19905, AS39216"
212.126.120.0/24,"AS19905, AS209565, AS39216"
212.126.121.0/24,"AS19905, AS209565, AS39216"
212.126.122.0/24,"AS19905, AS209565, AS39216"
