prefix,provider,origin,time,as_path,scrubber,t_start,t_end
69.10.42.0/24,396998,19318,1733218857.0,"['199524', '5511', '3257', '396998', '19318']","396998,199524",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['199524', '5511', '3257', '396998', '19318']","396998,199524",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['199524', '5511', '3257', '396998', '19318']","396998,199524",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['29691', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['21232', '13030', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['12307', '29691', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['20612', '9044', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['20612', '9044', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['62167', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['8298', '8283', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['57777', '8298', '8283', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['57777', '8298', '8283', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['5405', '396998', '19318']","396998,5405",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['263237', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['6762', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['28917', '396998', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['21700', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['24482', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['199524', '396998', '19318']","396998,199524",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['20811', '28716', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['20912', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['199524', '6762', '3257', '396998', '19318']","396998,199524",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['42473', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['3399', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['51519', '39351', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['35280', '396998', '19318']","396998,35280",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['199524', '1299', '3257', '396998', '19318']","396998,199524",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['48362', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['24482', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['1828', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['39122', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['42473', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['207841', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['62167', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['34927', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['34927', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['6424', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['6233', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['3214', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['917', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['917', '25369', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['917', '3214', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['3170', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['271253', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['37721', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['49432', '48362', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['58057', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['17639', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['29504', '15935', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['852', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['57695', '60068', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['34288', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['210937', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['34927', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['34927', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['58057', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['213151', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['6233', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218857.0,"['48362', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['57695', '60068', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['57695', '60068', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['24482', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['51184', '1764', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['210937', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['24961', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['24482', '24748', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['51184', '1764', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['51184', '1764', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34019', '47160', '6461', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34019', '3303', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34019', '29169', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['29140', '286', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['29140', '286', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58299', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['64475', '3320', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58299', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['48919', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['48919', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['35598', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['8218', '6461', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['8218', '6461', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['6762', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['6762', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['6762', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['6762', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['206356', '3320', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['6461', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['6461', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['205112', '13030', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['25220', '29551', '5405', '396998', '19318']","396998,5405",1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['6233', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['25220', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['25220', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['47147', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['47147', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['47692', '33891', '33891', '33891', '33891', '33891', '33891', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['47692', '3356', '3356', '3356', '3356', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['47692', '3356', '3356', '3356', '3356', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['47692', '33891', '33891', '33891', '33891', '33891', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['202365', '50673', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['22652', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['22652', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['44393', '58057', '50673', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['44393', '394256', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['44393', '394256', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['44393', '58057', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['20205', '6939', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['204092', '34019', '47160', '6461', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '1836', '5511', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['131477', '60068', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['131477', '60068', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['131477', '65511', '140096', '917', '60068', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34927', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34800', '58057', '50673', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['24482', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '1836', '5511', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34854', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34854', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['34854', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['204092', '34019', '3303', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['204092', '34019', '29169', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '1836', '5511', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '1836', '5511', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['15562', '2914', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['202365', '206499', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '1836', '5511', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['58057', '1836', '5511', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['206499', '34549', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['13830', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['13830', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['1403', '1299', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['1403', '577', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['13830', '3356', '3257', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['14907', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['29504', '15935', '9002', '396998', '19318']",396998,1733218825,1733219476
69.10.42.0/24,396998,19318,1733218858.0,"['57821', '12586', '3257', '396998', '19318']",396998,1733218825,1733219476
